RequestNumber,RequestName,RequestType,ServiceBinding
500367,orm_get_actflds,RR,CPMScript
500443,orm_get_action_details,RR,CPMScript
500454,orm_get_action_info,RR,CPMScript
500575,ORM_GET_ACTIONS_FOR_ECO,RR,CPMScript
500492,orm_get_active_orders_by_syn,RR,CPMScript
500381,ORM_GET_ALL_PRIORITY,RR,CPMScript
500020,orm_get_alt_sel_cat,RR,CPMScript
500014,orm_get_aos_cat_list,RR,CPMScript
500679,orm_get_aos_categories,RR,CPMScript
500686,orm_get_aos_folder_contents,RR,CPMScript
500677,orm_get_aos_folders,RR,CPMScript
500015,orm_get_aos_list,RR,CPMScript
500284,ORM_GET_AOS_SYNONYMS,RR,CPMScript
120016,orm_get_app_pref,RR,CPMScript
500738,orm_get_available_locations,RR,CpmScript
500789,orm_get_basic_order_data,RR,CPMScript
500249,ORM_GET_CAREPLAN_VIEW,RR,CPMScript
500359,orm_get_caresets_children,RR,CPMScript
500138,orm_get_categories,RR,CPMScript
500139,orm_get_category_info,RR,CPMScript
500232,orm_get_cd_disp,RR,CPMScript
500300,orm_get_checkin_info,RR,CPMScript
500342,orm_get_child_locations,RR,CPM.ScriptCache
500557,orm_get_chldrn_orders,RR,CPMScript
680430,orm_get_cmb_ind,RR,CPMScript
500383,ORM_GET_CODE_SET_PRIORITY,RR,CPMScript
680420,orm_get_comb_ingr,RR,CPMScript
500529,orm_get_completed_tasks,RR,CPMScript
600092,ORM_GET_CP_BY_FILTERS,RR,CPMScript
600090,orm_get_cp_formats,RR,CPMScript
600093,ORM_GET_CP_INFO,RR,CPMScript
500165,ORM_GET_CS_COMPONENT,RR,CPMScript
680434,orm_get_cs_filter_entities,RR,CPMScript
500177,ORM_GET_CS_INFO,RR,CPMScript
500176,ORM_GET_CS_ORDERABLE,RR,CPMScript
500181,ORM_GET_CS_ORDERABLES_ORD_ID,RR,CPMScript
500726,orm_get_custom_pat_pref_pharm,RR,CPMScript
500301,orm_get_custom_sel_list,RR,CPMScript
500071,orm_get_depend_domain,RR,CPMScript
120011,orm_get_dept_serv_area,RR,CPMScript
120014,orm_get_dept_status_codes,RR,CPMScript
120007,orm_get_dept_synonyms,RR,CPMScript
500097,ORM_GET_DISC_ASSAY,RR,CPMScript
560053,orm_get_discrete_task_assay,RR,CPMScript
500574,orm_get_dose_units,RR,CPMScript
680423,orm_get_dosing_ingred_names,RR,CPMScript
500718,orm_get_dot_order_ids,RR,CPMScript
500433,ORM_GET_DR_PROMPT_FOR_VOID,RR,CPMScript
500570,ORM_GET_DRC_DB_INFO,RR,CPMScript
500140,orm_get_dup_cat_ind,RR,CPMScript
500694,orm_get_dx_by_order_id,RR,CPMScript
500573,ORM_GET_ECO_FLEX,RR,CPMScript
500233,ORM_GET_ENCNTR_INFO,RR,CpmScript
500267,orm_get_encntr_reltn,RR,CPMScript
500446,ORM_GET_ENCOUNTER_INFO,RR,CPMScript
500390,orm_get_entity_reltn,RR,CPMScript
500256,orm_get_error,RR,CPMScript
500252,orm_get_error_instance,RR,CPMScript
500255,orm_get_errors,RR,CPMScript
600059,orm_get_event_code,RR,CPMScript
500152,orm_get_evt_code_list,RR,CPMScript
500153,orm_get_evt_set_list,RR,CPMScript
120009,orm_get_exam_reason,RR,CPMScript
500792,orm_get_feature_flags,RR,CPMScript
500030,orm_get_fields,RR,CPMScript
500696,orm_get_fld_ing_last_updt_dttm,RR,CPMScript
500125,orm_get_fldmean,RR,CPMScript
500026,orm_get_fmtflds,RR,CPMScript
560050,orm_get_fmtinfo,RR,CPMScript
500230,orm_get_for_eco,RR,CPMScript
500303,orm_get_for_os_reprint,RR,CPMScript
500264,orm_get_for_reprint,RR,CPMScript
500564,ORM_GET_FORM_ROUTES,RR,CPMScript
500022,orm_get_format,RR,CPMScript
500561,ORM_GET_FORMAT_BY_SYN,RR,CPMScript
500491,orm_get_format_usage_details,RR,CPMScript
500090,orm_get_formats_by_act,RR,CPMScript
500518,orm_get_frequency_list,RR,CPMScript
500210,orm_get_from_ocs,RR,CPMScript
500377,orm_get_generic_priorities,RR,CPMScript
500110,ORM_GET_GROUPS,RR,CPMScript
500692,orm_get_health_plans,RR,CPMScript
500426,orm_get_hp_view,RR,CPMScript
500330,ORM_GET_ICD9_LIST,RR,CPMScript
500248,orm_get_id_for_eco,RR,CPMScript
500590,orm_get_ignore_dups,RR,CPMScript
680431,orm_get_ing_dispenseUnitcd,RR,CPMScript
500523,orm_get_ingred_fmt_id,RR,CPMScript
500521,orm_get_ingredient,RR,CPMScript
500731,orm_get_ingredients_by_catalog,RR,CPMScript
500527,orm_get_interval_by_ord_id,RR,CPMScript
500680,orm_get_is_synonym_valid,RR,CPMScript
120005,orm_get_lab_synonyms,RR,CPMScript
500667,orm_get_last_communication,RR,CPMScript
500391,orm_get_last_inst_for_eco,RR,CPMScript
500079,orm_get_last_override,RR,CPMScript
380102,orm_get_link_group,RR,CPMScript
500105,ORM_GET_LOC_FOR_CDF,RR,CPMScript
500374,ORM_GET_LOC_FOR_CDFS,RR,CPMScript
500099,ORM_GET_LOG_GROUPING,RR,CPMScript
500483,orm_get_medhistory_enabled,RR,CpmScript
500490,orm_get_mltm_disp_qty_unit,RR,CpmScript
500077,orm_get_modify_details,RR,CPMScript
500733,ORM_GET_MULTUM_CSA_CONTENT,RR,CPMScript
120008,orm_get_name_by_id,RR,CPMScript
500698,orm_get_next_sequence,RR,CPMScript
500137,orm_get_nodup_task,RR,CPMScript
500719,orm_get_nomen_info_by_id,RR,CPMScript
120012,orm_get_nomenclature,RR,CPMScript
120015,orm_get_nomenclature_by_id,RR,CPMScript
500132,orm_get_not_primary,RR,CPMScript
500660,orm_get_notification_periods,RR,CPMScript
500067,orm_get_oadepend,RR,CPMScript
500170,orm_get_oc_item_info,RR,CPMScript
500169,orm_get_oc_med_info,RR,CPMScript
500247,ORM_GET_OC_REF_TEXT,RR,CPMScript
500693,orm_get_ocs,RR,CPMScript
500710,orm_get_ocs_by_catalog,RR,CPMScript
500389,orm_get_oef_perform_loc,RR,CPMScript
560051,orm_get_oeflds_oemean,RR,CPMScript
500050,orm_get_oeflex,RR,CPMScript
600060,orm_get_one_event_code,RR,CPMScript
500447,ORM_GET_ONE_TIME_FREQUENCIES,RR,CPMScript
500080,orm_get_orc,RR,CPM.ScriptCache
500115,ORM_GET_ORC_ALL,RR,CPMScript
500493,orm_get_orc_fac_usage_details,RR,CPMScript
500519,orm_get_orc_srvarea,RR,CpmScript
500081,orm_get_orc_text,RR,CPMScript
500305,orm_get_ord_chart_info,RR,CPMScript
500690,orm_get_ord_dx_config,RR,CPMScript
500117,ORM_GET_ORD_PRIV,RR,CPMScript
600008,ORM_GET_ORD_PRIV_GEN,RR,CPMScript
500565,orm_get_ord_rx_search,RR,CPMScript
500563,orm_get_ord_search,RR,CPM.ScriptCache
500371,orm_get_ord_sent_by_id,RR,CPMScript
500380,orm_get_ord_sent_comment,RR,CPMScript
120000,orm_get_ord_sent_detail,RR,CPMScript
500379,orm_get_ord_sent_filter,RR,CPMScript
680104,orm_get_ord_supply_review_info,RR,CPMScript
500445,orm_get_order_activities,RR,CPMScript
500415,orm_get_order_by_id,RR,CPMScript
500076,orm_get_order_comment,RR,CPMScript
500705,orm_get_order_comp_details,RR,CPMScript
500780,orm_get_order_comp_history,RR,CPMScript
500704,orm_get_order_compliance,RR,CPMScript
500235,orm_get_order_details,RR,CPMScript
601045,orm_get_order_dose_info,RR,CPMScript
500450,orm_get_order_encntr_group,RR,CPMScript
500078,orm_get_order_history,RR,CPMScript
961043,orm_get_order_ids_to_review,RR,CPMScript
500236,orm_get_order_info,RR,CPMScript
500257,orm_get_order_info_addinfo,RR,CPMScript
500237,orm_get_order_info_comment,RR,CPMScript
500244,orm_get_order_info_history,RR,CPMScript
500261,orm_get_order_info_ingredient,RR,CPMScript
500265,orm_get_order_info_lab_status,RR,CPMScript
500238,orm_get_order_info_validation,RR,CPMScript
600154,orm_get_order_ingred_info,RR,CPMScript
500725,orm_get_order_ingredient_dose,RR,CPMScript
500449,orm_get_order_instances_info,RR,CPMScript
500430,orm_get_order_profile,RR,CPMScript
500695,orm_get_order_proposals,RR,CPMScript
500703,orm_get_order_recon_details,RR,CPMScript
500700,orm_get_order_reconciliations,RR,CPMScript
500701,orm_get_order_substitution,RR,CPMScript
500083,orm_get_order_task,RR,CPMScript
500010,orm_get_orderable,RR,CPMScript
500017,orm_get_orders,RR,CPMScript
500418,orm_get_orders_by_id_list,RR,CPMScript
500706,orm_get_orders_by_status_cd,RR,CPMScript
500503,orm_get_orders_by_syn,RR,CPMScript
500370,ORM_GET_ORDERS_FOR_CANCEL,RR,CPMScript
500116,orm_get_orders_from_id,RR,CPMScript
500207,ORM_GET_ORDTASK,RR,CPMScript
600009,ORM_GET_ORDTASK_GEN,RR,CPMScript
600056,ORM_GET_ORDTASKPRINT,RR,CPMScript
500281,ORM_GET_OS_COMPONENT,RR,CPMScript
965249,orm_get_otc_status,RR,CPMScript
500109,orm_get_outside_admins,RR,CPMScript
500351,orm_get_parent_components,RR,CPMScript
120001,orm_get_pat_by_id,RR,CPMScript
120006,orm_get_patient,RR,CPMScript
500697,orm_get_pbs_by_synonym_id,RR,CPM.ScriptCache
500708,orm_get_person_encntr_info,RR,CPMScript
500260,orm_get_pharmunit,RR,CPMScript
500376,orm_get_position_cd,RR,CPMScript
500591,orm_get_potential_doses,RR,CPMScript
500143,ORM_GET_PPR_RELTN,RR,CPMScript
500712,orm_get_prefmaint_pref,RR,CpmScript
500674,orm_get_prep_ind,RR,CPM.ScriptCache
500262,orm_get_prev_sched_admin,RR,CPMScript
500688,orm_get_previous_result_task,RR,CPMScript
500112,orm_get_printers,RR,CPMScript
500199,ORM_GET_PRIV,RR,CPMScript
500448,ORM_GET_PRIV_DEFINED_LEVELS,RR,CPMScript
500095,ORM_GET_PRIVILEGES,RR,CPMScript
560054,orm_get_prompts,RR,CPMScript
500787,orm_get_prop_oevalue_seq,RR,CPMScript
500707,orm_get_prop_rec_order_details,RR,CPMScript
500526,orm_get_proposal_ingredient,RR,CPMScript
500482,orm_get_provider_with_fac_npi,RR,CpmScript
500481,orm_get_provider_with_spi,RR,CpmScript
500096,ORM_GET_PRSNL,RR,CPMScript
601214,ORM_GET_PW_COMP_RELATION,RR,CPMScript
500709,ORM_GET_RECONCILIATION_STATUS,RR,CPMScript
500671,orm_get_ref_text,RR,CPMScript
500669,orm_get_refresh_orders_by_id,RR,CPMScript
500355,ORM_GET_reftxt_SYNONYMS,RR,CPMScript
500685,orm_get_related_synonyms,RR,CPMScript
500058,orm_get_req_rtg_info,RR,CPMScript
500111,orm_get_reqoptdest,RR,CPMScript
500054,orm_get_reqroutes,RR,CPMScript
500092,orm_get_reqrtgopt,RR,CPMScript
500560,ORM_GET_ROUTE_FORMS,RR,CPMScript
500253,ORM_GET_RT_SOURCES,RR,CPMScript
510207,orm_get_rtpb_responses,RR,CPMScript
500362,orm_get_rx_orderables,RR,CPMScript
500343,orm_get_search_locations,RR,CPMScript
500364,orm_get_sents_by_cs_comp,RR,CPMScript
500363,orm_get_sents_by_format,RR,CPMScript
500361,orm_get_sents_by_syn,RR,CPMScript
500681,orm_get_std_dose,RR,CPMScript
500159,orm_get_std_evt_sets,RR,CPMScript
500711,orm_get_sup_phys_id,RR,CpmScript
500532,ORM_GET_SYN_BY_ACT_TYPE,RR,CPMScript
500365,ORM_GET_SYN_BY_CATCD,RR,CPMScript
500045,ORM_GET_SYN_BY_CT,RR,CPMScript
500108,ORM_GET_SYN_BY_FILTERS,RR,CPMScript
500160,ORM_GET_SYN_BY_ORDTYPE,RR,CPMScript
500403,ORM_GET_SYN_FOR_CARESET,RR,CPMScript
500517,ORM_GET_SYN_FOR_SEARCH,RR,CPMScript
500123,orm_get_syn_task,RR,CPMScript
500456,orm_get_synonym,RR,CPMScript
120004,orm_get_synonyms,RR,CPMScript
500375,orm_get_synonyms_by_id,RR,CPMScript
500124,orm_get_task_order_catlg_type,RR,CPMScript
500122,orm_get_task_syn,RR,CPMScript
500689,orm_get_text_info,RR,CPMScript
500785,orm_get_ther_substtn_history,RR,CPMScript
680419,orm_get_thera_alt_exact_match,RR,CPMScript
500394,orm_get_undo_action,RR,CPMScript
500405,orm_get_virtual_view,RR,CPMScript
510208,orm_get_warehouse_path,RR,CPMScript
500675,orm_has_ref_text,RR,CPM.ScriptCache
500717,orm_load_related_group_orders,RR,CPMScript
500732,orm_lookup_proposal_recon,RR,CPMScript
500425,ORM_OPS_CNCL_ORDER,RR,CPMScriptBatch
500424,ORM_OPS_COMP_ORDER,RR,CPMScriptBatch
500592,orm_ops_get_pending_archive,RR,CPMScriptBatch
500588,orm_ops_get_unprocessed_orders,RR,CPMScriptBatch
500423,ORM_OPS_ORDER_UPDATE,RR,CPMScriptBatch
601011,orm_ord_sent_lst,RR,CPMScript
500577,ORM_PREPROCESSING_SCRIPT,RR,CPMScript
500788,orm_proposal_cleanup_ops,RR,CPMScript
500716,orm_rpt_erx_activity_ops,RR,CPMScriptBatch
500241,orm_rx_chg_order_sent,RR,CPMScript
500242,orm_rx_get_field_id,RR,CPMScript
680102,orm_save_ord_supply_review_inf,RR,CPMScript
500428,orm_set_remaining_dose_cnt,RR,CPMScript
500121,orm_tsk_quick_build,RR,CPMScriptBatch
500142,orm_upd_aos_cat_info,RR,CPMScript
600096,orm_upd_careplan,RR,CPMScript
500179,orm_upd_cs_components,RR,CPMScript
500729,orm_upd_custom_pat_pref_pharm,RR,CPMScript
500571,ORM_UPD_DRC_DB_INFO,RR,CPMScript
500572,ORM_UPD_ECO_ACTION_QUEUE,RR,CPMScript
500522,orm_upd_entity_reltn,RR,CPMScript
500668,orm_upd_favorite,RR,CPMScript
500175,ORM_UPD_OC_DUP_CHECK,RR,CPMScript
500106,ORM_UPD_OC_REVIEW,RR,CPMScript
500114,orm_upd_orc_batch,RR,CPMScript
500691,orm_upd_ord_dx_config,RR,CPMScript
560438,orm_upd_order_notification,RR,CPMScript
500385,orm_upd_order_senten,RR,CPMScript
500349,orm_upd_order_sentences,RR,CPMScript
500346,orm_upd_os_cs_comp_reltn,RR,CPMScript
500347,orm_upd_os_syn_reltn,RR,CPMScript
500673,orm_upd_ref_text,RR,CPMScript
500172,orm_upd_rx_oc_syn,RR,CPMScript
500682,orm_upd_std_dose,RR,CPMScript
500684,orm_upd_syn_batch,RR,CPMScript
500107,orm_upd_synonym,RR,CPMScript
300822,orm_upd_synonym_item_r,RR,CPMScript
500676,orm_upd_virtual_view_by_fac,RR,CPMScript
680421,orm_updt_dosing_ingr,RR,CPMScript
500699,orm_verify_order_proposals,RR,CPMScript
1030095,os_csm_add_cat,RR,CPMScript
1030171,os_csm_add_contact,RR,CPMScript
1030179,os_csm_add_lst_contact,RR,CPMScript
1030160,os_csm_add_pers_lmts,RR,CPMScript
1030175,os_csm_add_ph_stat,RR,CPMScript
1030134,os_csm_add_prior,RR,CPMScript
1030148,os_csm_add_qcat,RR,CPMScript
1030152,os_csm_add_qorg,RR,CPMScript
1030144,os_csm_add_queues,RR,CPMScript
1030108,os_csm_add_req,RR,CPMScript
1037569,os_csm_add_request,RR,CPMScript
1030103,os_csm_add_sub_cat,RR,CPMScript
1037623,os_csm_build_aprules_structure,RR,CPMScript
1037588,os_csm_build_mbrules_structure,RR,CPMScript
1037553,os_csm_build_rules_structure,RR,CPMScript
1037704,os_csm_check_callback_comments,RR,CPMScript
1030186,os_csm_check_req_stat,RR,CPMScript
1030096,os_csm_del_cat,RR,CPMScript
1030161,os_csm_del_pers_lmts,RR,CPMScript
1030169,os_csm_del_ph_stats,RR,CPMScript
1030136,os_csm_del_prior,RR,CPMScript
1030150,os_csm_del_qcat,RR,CPMScript
1030153,os_csm_del_qorg,RR,CPMScript
1030146,os_csm_del_queues,RR,CPMScript
1030110,os_csm_del_req,RR,CPMScript
1030105,os_csm_del_sub_cat,RR,CPMScript
1030194,os_csm_del_sys_params,RR,CPMScript
1030094,os_csm_get_all_cats,RR,CPMScript
1030155,os_csm_get_all_clients,RR,CPMScript
1030167,os_csm_get_all_contacts,RR,CPMScript
1030184,os_csm_get_all_lst_contacts,RR,CPMScript
1030174,os_csm_get_all_ph_stats,RR,CPMScript
1030125,os_csm_get_all_priors,RR,CPMScript
1030143,os_csm_get_all_queues,RR,CPMScript
1030106,os_csm_get_all_reqs,RR,CPMScript
1030165,os_csm_get_all_requests,RR,CPMScript
1030197,os_csm_get_all_requests_by_ord,RR,CPMScript
1030156,os_csm_get_all_stats,RR,CPMScript
1030099,os_csm_get_all_sub_cats,RR,CPMScript
1030112,os_csm_get_all_templs,RR,CPMScript
1030285,os_csm_get_compl_q_req_ids,RR,CPMScript
1030170,os_csm_get_compl_req_ids,RR,CPMScript
1037573,os_csm_get_encntr_comments,RR,CPMScript
1030163,os_csm_get_locs,RR,CPMScript
1037612,os_csm_get_order_comments,RR,CPMScript
1030191,os_csm_get_org_comment,RR,CPMScript
1030190,OS_CSM_GET_ORG_CONT,RR,CpmScript
1030183,os_csm_get_org_phone_nums,RR,CPMScript
1030293,os_csm_get_patient_alias,RR,CPMScript
1030159,os_csm_get_pers_lmts,RR,CPMScript
1030157,os_csm_get_personnel,RR,CPMScript
1030158,os_csm_get_q_pers,RR,CPMScript
1030192,os_csm_get_q_req_ids,RR,CPMScript
1030147,os_csm_get_qcats,RR,CPMScript
1030151,os_csm_get_qorgs,RR,CPMScript
1030166,os_csm_get_queue_stats,RR,CPMScript
1030176,os_csm_get_req_ids,RR,CPMScript
1030120,os_csm_get_requests,RR,CPMScript
1030178,os_csm_get_rslt_comments,RR,CPMScript
1030119,os_csm_get_sys_params,RR,CPMScript
1030162,os_csm_order_request,RR,CPMScript
1037705,os_csm_prt_problem_reqs,RR,CPMScriptBatch
1037603,os_csm_purge_requests,RR,CPMScriptBatch
1030189,os_csm_reset_current_user,RR,CPMScript
1037604,os_csm_restore_purged_requests,RR,CPMScriptBatch
1030097,os_csm_upd_cat,RR,CPMScript
1037583,os_csm_upd_current_user,RR,CPMScript
1037574,os_csm_upd_encntr_comments,RR,CPMScript
1030168,os_csm_upd_ph_stats,RR,CPMScript
1030135,os_csm_upd_prior,RR,CPMScript
1030149,os_csm_upd_qcat,RR,CPMScript
1030154,os_csm_upd_qorg,RR,CPMScript
1030145,os_csm_upd_queues,RR,CPMScript
1030109,os_csm_upd_req,RR,CPMScript
1030180,os_csm_upd_req_status,RR,CPMScript
1030185,os_csm_upd_request,RR,CPMScript
1030104,os_csm_upd_sub_cat,RR,CPMScript
1030193,os_csm_upd_sys_params,RR,CPMScript
1037540,os_get_orderables,RR,CPMScript
1037544,os_upd_orderables,RR,CPMScript
1400042,osl_add_order_set,RR,CPMScript
1400047,osl_build_sentence,RR,CPMScript
1400049,osl_chk_order_set_exists,RR,CPMScript
1400044,osl_export_existing_order_set,RR,CPMScript
1400043,osl_format_xml_data,RR,CPMScript
1400041,osl_get_build_order_set,RR,CPMScript
1400040,osl_get_existing_order_set,RR,CPMScript
1400045,osl_get_existing_ordset_names,RR,CPMScript
1400048,osl_get_meaning_status,RR,CPMScript
1037600,osm_add_chart_request,RR,CPMScript
1037510,osm_add_client_defaults,RR,CPMScript
1030342,osm_add_client_values,RR,CPMScript
1037513,osm_add_defaults,RR,CPMScript
1037515,osm_add_encntr_reltn_w_prsnl,RR,CPMScript
1030317,osm_add_form,RR,CPMScript
1030339,osm_add_group,RR,CPMScript
1030341,osm_add_group_values,RR,CPMScript
1030351,osm_add_long_text,RR,CPMScript
1030340,osm_add_org_grp_xref,RR,CPMScript
1037682,OSM_CHECK_ORDERS_FOR_ADDON,RR,CPMScript
1037517,osm_check_req_nbr,RR,CPMScript
1037506,osm_chk_abn_rule,RR,CPMScript
1037653,osm_chk_dup_alias,RR,CPMScript
1037651,osm_chk_org_aliases,RR,CPMScript
1037606,osm_convert_req_number,RR,CPMScript
1037621,osm_copy_form,RR,CPMScript
1037596,osm_create_chart_request,RR,CPMScript
1030321,osm_del_form,RR,CPMScript
1030346,osm_del_group,RR,CPMScript
1037689,osm_get_accession_for_order,RR,CPMScript
1037523,osm_get_accessions,RR,CPMScript
1037560,osm_get_alias_info,RR,CPMScript
1037514,osm_get_all_client_info,RR,CPMScript
1030315,osm_get_all_forms,RR,CPMScript
1037589,osm_get_all_phys,RR,CPMScript
1037566,OSM_GET_ANCILLARY,RR,CPMScript
1037599,osm_get_chart_request,RR,CPMScript
1037509,osm_get_client_defaults,RR,CPMScript
1037542,OSM_GET_CLIENT_LOC,RR,CPM.Scriptcache
1037558,OSM_GET_CLIENT_REF,RR,CPMScript
1030326,osm_get_client_values,RR,CPMScript
1037601,osm_get_client_w_device_xref,RR,CPMScript
1037605,osm_get_contributer_type_cd,RR,CPMScript
1037577,osm_get_db_tools,RR,CPMScript
1037512,osm_get_defaults,RR,CPMScript
1037500,osm_get_docs,RR,CPMScript
1037595,osm_get_encntr_bill_type,RR,CPMScript
1037664,osm_get_fin_assign,RR,CPMScript
1030314,osm_get_form_build_fields,RR,CPMScript
1037516,osm_get_form_field_values,RR,CPMScript
1030316,osm_get_form_fields,RR,CPMScript
1030327,osm_get_group_values,RR,CPMScript
1030325,osm_get_groups,RR,CPMScript
1038017,osm_get_health_plan_info,RR,CPMScript
1037511,osm_get_location,RR,CPMScript
1030335,osm_get_long_text,RR,CPMScript
1037586,osm_get_one_ancillary,RR,CPMScript
1037505,osm_get_order_catalog,RR,CPMScript
1037587,osm_get_order_status,RR,CPMScript
1030333,OSM_GET_ORG_BY_ALIAS,RR,CPMScript
1037528,osm_get_org_forms,RR,CPMScript
1037525,OSM_GET_ORG_PERSON_ALIAS,RR,CPMScript
1037543,OSM_GET_ORGANIZATION,RR,CPMScript
1037539,osm_get_output_dests,RR,CPM.Scriptcache
1030337,OSM_GET_PERSON_ALIASES,RR,CPMScript
1037584,osm_get_person_by_phys,RR,CPMScript
1037602,osm_get_person_by_req,RR,CPMScript
1037702,osm_get_phone_formats,RR,CPMScript
1037565,osm_get_phys_proc_xref,RR,CPMScript
1037554,OSM_GET_PHYS_REF,RR,CPM.Scriptcache
1037597,osm_get_phys_w_device_xref,RR,CPMScript
1037666,osm_get_previous_orders,RR,CPMScript
1037534,osm_get_print_chart_info,RR,CPMScript
1030330,osm_get_print_form_info,RR,CPMScript
1030332,osm_get_print_forms,RR,CPMScript
1030322,osm_get_printers,RR,CPMScript
1030347,OSM_GET_PROC_FRM_ASSNMENTS,RR,CPMScript
1030329,osm_get_procs,RR,CpmScriptBatch
1037556,osm_get_prop_orders,RR,CPMScript
1037707,OSM_GET_PROVINCES,RR,CPMScript
1037519,osm_get_roe_orderables,RR,CPM.ScriptCache
1030323,osm_print_align_page,RR,CPMScript
1030353,osm_print_ops_routine,RR,CpmScriptBatch
1030324,osm_print_req_form,RR,CpmScriptBatch
1037507,osm_prt_abn_form,RR,CPMScript
1037567,OSM_PRT_DB_ORDERABLES,RR,CPMScript
1037611,osm_prt_defaults,RR,CPMScript
1037576,osm_prt_requisition,RR,CPMScript
1037568,osm_rpt_client_alias,RR,CPMScript
1037561,osm_upd_client_alias,RR,CPMScript
1037563,osm_upd_client_alias_info,RR,CPMScript
1030345,osm_upd_client_values,RR,CPMScript
1037590,osm_upd_encntr_bill_type,RR,CPMScript
1030318,osm_upd_form,RR,CPMScript
1037551,osm_upd_form_client_xref,RR,CPMScript
1030344,osm_upd_group_values,RR,CPMScript
1037564,osm_upd_phys_proc_xref,RR,CPMScript
1030331,osm_upd_print_forms,RR,CPMScript
1037591,osm_upd_sex_age_change,RR,CPMScript
1037562,OSM_UPD_UM_TABLE,RR,CPMScript
260001,override_service_area,RR,CPMScript
380810,par_get_order_location_info,RR,CPMScript
305686,par_test_estimated_adr_step,RR,CPMScript
870236,ParseBarcode,RPC,PickList
1291101,ParseCCDToUDO,RDM,UDOParser
550612,PatchMedication,RPC,OrdersStaging
260000,PATH.ResQuery,RR,PathRes
265145,path_srv_decode_reply,RR,CPMScript
265252,path_srv_get_assay_list,RR,CPMScript
265098,path_srv_get_children,RR,CPMScript
265097,path_srv_get_loc_res_type_cd,RR,CPMScript
265095,path_srv_get_res_cd,RR,CPMScript
265094,path_srv_get_res_prim,RR,CPMScript
265129,path_srv_get_service_areas,RR,CPMScript
265161,PathProp.PropOrder,RDM,PathProp
265160,PathProp.PropResult,RDM,PathProp
265163,PathPropSync.PropOrder,RR,PathPropSync
265162,PathPropSync.PropResult,RR,PathPropSync
3208801,patient_timeline_get_crg_component,RPC,MedicationRecords
3208800,patient_timeline_get_graphing_component,RPC,MedicationRecords
3208802,patient_timeline_get_medications_component,RPC,MedicationRecords
130167,PatientSearchByProvider,RPC,Registration
1283004,PATTERN_GET_SIAUDITS_PG,RR,CpmScript
4091018,PaymentLocationDefinition,RPC,Financials
4002621,PC_ADD_GEOG_COVERAGE_ENTRY,RR,CPMScript
4002611,PC_ADD_NO_MATCH_ENTRY,RR,CPMScript
4005201,PC_ADD_NOTE_ORDER_RELTN,RR,CpmScript
4005206,PC_ADD_NOTE_SECTION,RR,CpmScript
4002008,PC_ADD_TEAM_OR_ALT_MEMBER,RR,CpmScript
4002601,PC_ADD_TIME_AVAIL_ENTRY,RR,CPMScript
4003099,PC_ADD_VISIT,RR,CPMScript
4004211,PC_ADD_VISIT_ORDER,RR,CPMScript
4004201,PC_ADD_VISIT_ORDER_RELTN,RR,CpmScript
4003467,PC_CHG_OASIS_VISIT_IDS,RR,CpmScript
4003526,PC_CHG_PPS_VISIT_IDS,RDM,CPMScriptAsync
4007111,PC_CREATE_485_PRE_GENERATE,RR,CPMScript
4007112,PC_CREATE_PERM_485,RR,CPMScript
4003060,PC_DEL_DIAGNOSIS,RR,CPMScript
4002613,PC_DEL_NO_MATCH_ENTRY,RR,CPMScript
4002102,PC_DEL_VISIT,RR,CPMScript
4004213,PC_DEL_VISIT_ORDER,RR,CPMScript
4004203,PC_DEL_VISIT_ORDER_RELTN,RR,CpmScript
4003146,PC_ENS_485_OTHER,RR,CPMScript
4007115,PC_ENS_ACTIVITIES_PERMITTED,RR,CPMScript
4003161,PC_ENS_ADVANCE_DIRECTIVE,RR,CPMScript
4003137,PC_ENS_DIET,RR,CPMScript
4003224,PC_ENS_ENCNTR_CONTACT_RELTN,RR,CPMScript
4003284,PC_ENS_ENCNTR_PRSNL_RELTN,RR,CPMScript
4004225,PC_ENS_FORM_DETAIL,RR,CpmScript
4007114,PC_ENS_FUNCTIONAL_LIMITATION,RR,CPMScript
4007118,PC_ENS_HCFA_485,RR,CPMScript
4003140,PC_ENS_HISTORY,RR,CPMScript
4003163,PC_ENS_HOSPICE_MC_BFT,RR,CPMScript
4004301,PC_ENS_IO_SECTION_DETAIL,RR,CpmScript
4003290,PC_ENS_LOC_ENC_333_RELTN,RR,CPMScript
4003165,PC_ENS_LONG_TEXT,RR,CPMScript
4003150,PC_ENS_MED_LIST,RR,CPMScript
